PLT_CN,FPAG,STANDPLOT_CN
22398939010497,CES1,22398939010497_2
22398939010497,CES1,22398939010497_3
22398939010497,CES1,22398939010497_4
22398940010497,CHF2,22398940010497_4
22398940010497,CHF2,22398940010497_1
22398940010497,CHF2,22398940010497_2
22398940010497,CHF2,22398940010497_3
22398941010497,CHS1,22398941010497_1
22398941010497,CHS1,22398941010497_2
22398941010497,CHS1,22398941010497_3
22398941010497,CHS1,22398941010497_4
22398947010497,CHF2,22398947010497_1
22398947010497,CHF2,22398947010497_2
22398947010497,CHF2,22398947010497_3
22398947010497,CHF2,22398947010497_4
22398951010497,CES4,22398951010497_2
22398951010497,CES4,22398951010497_3
22398951010497,CES4,22398951010497_4
22398951010497,CES4,22398951010497_1
22398952010497,CDS7,22398952010497_1
22398952010497,CDS7,22398952010497_3
22398952010497,CDS7,22398952010497_4
22398952010497,CDS7,22398952010497_2
22398954010497,CDS7,22398954010497_1
22398954010497,CDS7,22398954010497_2
22398954010497,CDS7,22398954010497_3
22398954010497,CDS7,22398954010497_4
22398955010497,CDS6,22398955010497_1
22398955010497,CDS6,22398955010497_2
22398955010497,CDS6,22398955010497_3
22398955010497,CDS6,22398955010497_4
22398957010497,CDS6,22398957010497_1
22398957010497,CDS6,22398957010497_2
22398957010497,CDS6,22398957010497_3
22398957010497,CDS6,22398957010497_4
22398958010497,CAS4,22398958010497_1
22398958010497,CAS4,22398958010497_2
22398958010497,CAS4,22398958010497_3
22398958010497,CAS4,22398958010497_4
22398959010497,CES4,22398959010497_2
22398959010497,CES4,22398959010497_3
22398959010497,CES4,22398959010497_4
22398959010497,CES4,22398959010497_1
22398960010497,CDG1,22398960010497_1
22398960010497,CDG1,22398960010497_2
22398960010497,CDG1,22398960010497_3
22398960010497,CDG1,22398960010497_4
22398961010497,CDS7,22398961010497_3
22398961010497,CDS7,22398961010497_1
22398961010497,CDS7,22398961010497_2
22398961010497,CDS7,22398961010497_4
22398962010497,CDS6,22398962010497_2
22398962010497,CDS6,22398962010497_1
22398962010497,CDS6,22398962010497_3
22398962010497,CDS6,22398962010497_4
22398963010497,CDS6,22398963010497_1
22398963010497,CDS6,22398963010497_2
22398963010497,CDS6,22398963010497_3
22398963010497,CDS6,22398963010497_4
22398964010497,CDS6,22398964010497_1
22398964010497,CDS6,22398964010497_2
22398964010497,CDS6,22398964010497_3
22398964010497,CDS6,22398964010497_4
22398965010497,CES2,22398965010497_1
22398965010497,CES2,22398965010497_2
22398965010497,CES2,22398965010497_3
22398965010497,CES2,22398965010497_4
22398966010497,CDS6,22398966010497_1
22398966010497,CDS6,22398966010497_2
22398966010497,CDS6,22398966010497_3
22398966010497,CDS6,22398966010497_4
22398967010497,CDS6,22398967010497_4
22398967010497,CDS6,22398967010497_1
22398967010497,CDS6,22398967010497_2
22398967010497,CDS6,22398967010497_3
22398971010497,CES3,22398971010497_1
22398971010497,CES3,22398971010497_2
22398971010497,CES3,22398971010497_3
22398971010497,CES3,22398971010497_4
22398972010497,CES2,22398972010497_1
22398972010497,CES2,22398972010497_2
22398972010497,CES2,22398972010497_3
22398972010497,CES2,22398972010497_4
22398973010497,CDG1,22398973010497_1
22398973010497,CDG1,22398973010497_2
22398973010497,CDG1,22398973010497_3
22398973010497,CDG1,22398973010497_4
22398974010497,CDS7,22398974010497_1
22398974010497,CDS7,22398974010497_2
22398974010497,CDS7,22398974010497_3
22398974010497,CDS7,22398974010497_4
22398975010497,CDG1,22398975010497_1
22398975010497,CDG1,22398975010497_2
22398975010497,CDG1,22398975010497_3
22398975010497,CDG1,22398975010497_4
22398976010497,CES4,22398976010497_2
22398976010497,CES4,22398976010497_1
22398976010497,CES4,22398976010497_3
22398976010497,CES4,22398976010497_4
22398978010497,CES3,22398978010497_1
22398978010497,CES3,22398978010497_2
22398978010497,CES3,22398978010497_3
22398978010497,CES3,22398978010497_4
22398979010497,CAS3,22398979010497_1
22398979010497,CAS3,22398979010497_2
22398979010497,CAS3,22398979010497_3
22398979010497,CAS3,22398979010497_4
22398981010497,CDS6,22398981010497_1
22398981010497,CDS6,22398981010497_2
22398981010497,CDS6,22398981010497_3
22398981010497,CDS6,22398981010497_4
22398982010497,CEF2,22398982010497_1
22398982010497,CEF2,22398982010497_2
22398982010497,CEF2,22398982010497_3
22398982010497,CEF2,22398982010497_4
22398983010497,CDS6,22398983010497_1
22398983010497,CDS6,22398983010497_2
22398983010497,CDS6,22398983010497_3
22398983010497,CDS6,22398983010497_4
22398984010497,CMS3,22398984010497_2
22398984010497,CMS3,22398984010497_1
22398984010497,CMS3,22398984010497_3
22398984010497,CMS3,22398984010497_4
22398986010497,CES2,22398986010497_1
22398986010497,CES2,22398986010497_2
22398986010497,CES2,22398986010497_3
22398986010497,CES2,22398986010497_4
22398987010497,CEF2,22398987010497_1
22398987010497,CEF2,22398987010497_2
22398987010497,CEF2,22398987010497_3
22398987010497,CEF2,22398987010497_4
22398988010497,CDG1,22398988010497_1
22398988010497,CDG1,22398988010497_3
22398988010497,CDG1,22398988010497_4
22398988010497,CDG1,22398988010497_2
22398989010497,CEF4,22398989010497_2
22398989010497,CEF4,22398989010497_3
22398989010497,CEF4,22398989010497_4
22398989010497,CEF4,22398989010497_1
22399007010497,CHF1,22399007010497_1
22399007010497,CHF1,22399007010497_3
22399007010497,CHF1,22399007010497_4
22399007010497,CHF1,22399007010497_2
22399009010497,CHS6,22399009010497_2
22399009010497,CHS6,22399009010497_3
22399009010497,CHS6,22399009010497_4
22399009010497,CHS6,22399009010497_1
22399010010497,CHF1,22399010010497_1
22399010010497,CHF1,22399010010497_2
22399010010497,CHF1,22399010010497_3
22399010010497,CHF1,22399010010497_4
22399011010497,CFS1,22399011010497_1
22399011010497,CFS1,22399011010497_2
22399011010497,CFS1,22399011010497_3
22399011010497,CFS1,22399011010497_4
22399013010497,CHF1,22399013010497_1
22399013010497,CHF1,22399013010497_2
22399013010497,CHF1,22399013010497_3
22399013010497,CHF1,22399013010497_4
22399014010497,CHS1,22399014010497_1
22399014010497,CHS1,22399014010497_3
22399014010497,CHS1,22399014010497_4
22399014010497,CHS1,22399014010497_2
22399016010497,CHF1,22399016010497_1
22399016010497,CHF1,22399016010497_3
22399016010497,CHF1,22399016010497_4
22399016010497,CHF1,22399016010497_2
22399023010497,CMS2,22399023010497_1
22399023010497,CMS2,22399023010497_2
22399023010497,CMS2,22399023010497_3
22399023010497,CMS2,22399023010497_4
22399024010497,CFF1,22399024010497_1
22399024010497,CFF1,22399024010497_2
22399024010497,CFF1,22399024010497_3
22399024010497,CFF1,22399024010497_4
22399026010497,CHF2,22399026010497_1
22399026010497,CHF2,22399026010497_2
22399026010497,CHF2,22399026010497_3
22399026010497,CHF2,22399026010497_4
22399028010497,CFS2,22399028010497_2
22399028010497,CFS2,22399028010497_3
22399028010497,CFS2,22399028010497_4
22399028010497,CFS2,22399028010497_1
22399030010497,CHS1,22399030010497_1
22399030010497,CHS1,22399030010497_2
22399030010497,CHS1,22399030010497_3
22399030010497,CHS1,22399030010497_4
22399031010497,CFS2,22399031010497_1
22399031010497,CFS2,22399031010497_2
22399031010497,CFS2,22399031010497_3
22399031010497,CFS2,22399031010497_4
22399032010497,CFS1,22399032010497_1
22399032010497,CFS1,22399032010497_2
22399032010497,CFS1,22399032010497_3
22399032010497,CFS1,22399032010497_4
22399034010497,CHS1,22399034010497_1
22399034010497,CHS1,22399034010497_2
22399034010497,CHS1,22399034010497_4
22399034010497,CHS1,22399034010497_3
22399037010497,CFS2,22399037010497_1
22399037010497,CFS2,22399037010497_2
22399037010497,CFS2,22399037010497_3
22399037010497,CFS2,22399037010497_4
22399039010497,CMS2,22399039010497_1
22399039010497,CMS2,22399039010497_2
22399039010497,CMS2,22399039010497_3
22399039010497,CMS2,22399039010497_4
22399040010497,CMS2,22399040010497_2
22399040010497,CMS2,22399040010497_3
22399040010497,CMS2,22399040010497_4
22399040010497,CMS2,22399040010497_1
22399041010497,CES4,22399041010497_1
22399041010497,CES4,22399041010497_2
22399041010497,CES4,22399041010497_3
22399041010497,CES4,22399041010497_4
22399042010497,CFS2,22399042010497_1
22399042010497,CFS2,22399042010497_3
22399042010497,CFS2,22399042010497_4
22399042010497,CFS2,22399042010497_2
22399043010497,CFS2,22399043010497_4
22399043010497,CFS2,22399043010497_1
22399043010497,CFS2,22399043010497_2
22399043010497,CFS2,22399043010497_3
22399045010497,CAG3,22399045010497_1
22399045010497,CAG3,22399045010497_2
22399045010497,CAG3,22399045010497_3
22399045010497,CAG3,22399045010497_4
22399046010497,CMS2,22399046010497_1
22399046010497,CMS2,22399046010497_2
22399046010497,CMS2,22399046010497_3
22399046010497,CMS2,22399046010497_4
22399048010497,CMS2,22399048010497_2
22399048010497,CMS2,22399048010497_3
22399048010497,CMS2,22399048010497_4
22399048010497,CMS2,22399048010497_1
22399049010497,CHS1,22399049010497_1
22399049010497,CHS1,22399049010497_2
22399049010497,CHS1,22399049010497_3
22399049010497,CHS1,22399049010497_4
22399051010497,CMS2,22399051010497_1
22399051010497,CMS2,22399051010497_2
22399051010497,CMS2,22399051010497_3
22399051010497,CMS2,22399051010497_4
22399055010497,CMS2,22399055010497_1
22399055010497,CMS2,22399055010497_2
22399055010497,CMS2,22399055010497_4
22399055010497,CMS2,22399055010497_3
22399056010497,CHF1,22399056010497_3
22399056010497,CHF1,22399056010497_4
22399056010497,CHF1,22399056010497_1
22399056010497,CHF1,22399056010497_2
22399068010497,CHF1,22399068010497_1
22399068010497,CHF1,22399068010497_2
22399068010497,CHF1,22399068010497_4
22399068010497,CHF1,22399068010497_3
22399070010497,CHF1,22399070010497_2
22399070010497,CHF1,22399070010497_3
22399070010497,CHF1,22399070010497_4
22399070010497,CHF1,22399070010497_1
22399071010497,CES4,22399071010497_1
22399071010497,CES4,22399071010497_2
22399071010497,CES4,22399071010497_3
22399071010497,CES4,22399071010497_4
22399073010497,CMS3,22399073010497_2
22399073010497,CMS3,22399073010497_3
22399073010497,CMS3,22399073010497_4
22399073010497,CMS3,22399073010497_1
22399074010497,CFF4,22399074010497_1
22399074010497,CFF4,22399074010497_3
22399074010497,CFF4,22399074010497_4
22399074010497,CFF4,22399074010497_2
22399077010497,CWS5,22399077010497_1
22399077010497,CWS5,22399077010497_2
22399077010497,CWS5,22399077010497_3
22399077010497,CWS5,22399077010497_4
22399079010497,CWS3,22399079010497_1
22399079010497,CWS3,22399079010497_2
22399079010497,CWS3,22399079010497_3
22399079010497,CWS3,22399079010497_4
22399080010497,CMF1,22399080010497_1
22399080010497,CMF1,22399080010497_2
22399080010497,CMF1,22399080010497_3
22399080010497,CMF1,22399080010497_4
22399082010497,CDG1,22399082010497_3
22399082010497,CDG1,22399082010497_4
22399082010497,CDG1,22399082010497_1
22399082010497,CDG1,22399082010497_2
22399083010497,CWS2,22399083010497_1
22399083010497,CWS2,22399083010497_3
22399083010497,CWS2,22399083010497_4
22399083010497,CWS2,22399083010497_2
22399084010497,CWG1,22399084010497_1
22399084010497,CWG1,22399084010497_3
22399084010497,CWG1,22399084010497_4
22399084010497,CWG1,22399084010497_2
22399085010497,CWS3,22399085010497_1
22399085010497,CWS3,22399085010497_2
22399085010497,CWS3,22399085010497_3
22399085010497,CWS3,22399085010497_4
22399086010497,CDG2,22399086010497_1
22399086010497,CDG2,22399086010497_2
22399086010497,CDG2,22399086010497_3
22399086010497,CDG2,22399086010497_4
22399095010497,CES4,22399095010497_1
22399095010497,CES4,22399095010497_3
22399095010497,CES4,22399095010497_4
22399095010497,CES4,22399095010497_2
22399098010497,CEG1,22399098010497_3
22399098010497,CEG1,22399098010497_4
22399098010497,CEG1,22399098010497_2
22399098010497,CEG1,22399098010497_1
22399099010497,CFS2,22399099010497_1
22399099010497,CFS2,22399099010497_2
22399099010497,CFS2,22399099010497_3
22399099010497,CFS2,22399099010497_4
22399106010497,CEF4,22399106010497_1
22399106010497,CEF4,22399106010497_2
22399106010497,CEF4,22399106010497_3
22399106010497,CEF4,22399106010497_4
22399108010497,CAC1,22399108010497_1
22399108010497,CAC1,22399108010497_2
22399108010497,CAC1,22399108010497_3
22399108010497,CAC1,22399108010497_4
22399121010497,CDS8,22399121010497_2
22399121010497,CDS8,22399121010497_3
22399121010497,CDS8,22399121010497_4
22399121010497,CDS8,22399121010497_1
22399123010497,CEF4,22399123010497_2
22399123010497,CEF4,22399123010497_3
22399123010497,CEF4,22399123010497_4
22399123010497,CEF4,22399123010497_1
22399124010497,CDS6,22399124010497_1
22399124010497,CDS6,22399124010497_2
22399124010497,CDS6,22399124010497_3
22399124010497,CDS6,22399124010497_4
22399125010497,CDS7,22399125010497_1
22399125010497,CDS7,22399125010497_2
22399125010497,CDS7,22399125010497_3
22399125010497,CDS7,22399125010497_4
22399126010497,CDS8,22399126010497_1
22399126010497,CDS8,22399126010497_2
22399126010497,CDS8,22399126010497_3
22399126010497,CDS8,22399126010497_4
22399128010497,CCF2,22399128010497_1
22399128010497,CCF2,22399128010497_2
22399128010497,CCF2,22399128010497_3
22399128010497,CCF2,22399128010497_4
22399130010497,CES3,22399130010497_2
22399130010497,CES3,22399130010497_3
22399130010497,CES3,22399130010497_4
22399130010497,CES3,22399130010497_1
22399132010497,CEF4,22399132010497_1
22399132010497,CEF4,22399132010497_2
22399132010497,CEF4,22399132010497_3
22399132010497,CEF4,22399132010497_4
22399134010497,CDS7,22399134010497_1
22399134010497,CDS7,22399134010497_2
22399134010497,CDS7,22399134010497_3
22399134010497,CDS7,22399134010497_4
22399135010497,CDS7,22399135010497_1
22399135010497,CDS7,22399135010497_2
22399135010497,CDS7,22399135010497_3
22399135010497,CDS7,22399135010497_4
22399136010497,CEF4,22399136010497_1
22399136010497,CEF4,22399136010497_2
22399136010497,CEF4,22399136010497_4
22399136010497,CEF4,22399136010497_3
22399137010497,CDS7,22399137010497_2
22399137010497,CDS7,22399137010497_3
22399137010497,CDS7,22399137010497_1
22399137010497,CDS7,22399137010497_4
22399138010497,CEG3,22399138010497_1
22399138010497,CEG3,22399138010497_3
22399138010497,CEG3,22399138010497_4
22399138010497,CEG3,22399138010497_2
22399155010497,CFS2,22399155010497_1
22399155010497,CFS2,22399155010497_2
22399155010497,CFS2,22399155010497_3
22399155010497,CFS2,22399155010497_4
22399156010497,CMS3,22399156010497_2
22399156010497,CMS3,22399156010497_3
22399156010497,CMS3,22399156010497_4
22399156010497,CMS3,22399156010497_1
22399162010497,CMS3,22399162010497_1
22399162010497,CMS3,22399162010497_2
22399162010497,CMS3,22399162010497_3
22399162010497,CMS3,22399162010497_4
22399166010497,CWS2,22399166010497_2
22399166010497,CWS2,22399166010497_3
22399166010497,CWS2,22399166010497_4
22399166010497,CWS2,22399166010497_1
22399172010497,CMS3,22399172010497_1
22399172010497,CMS3,22399172010497_2
22399172010497,CMS3,22399172010497_3
22399172010497,CMS3,22399172010497_4
22399173010497,CWS2,22399173010497_1
22399173010497,CWS2,22399173010497_2
22399173010497,CWS2,22399173010497_3
22399173010497,CWS2,22399173010497_4
22399177010497,CMS2,22399177010497_1
22399177010497,CMS2,22399177010497_2
22399177010497,CMS2,22399177010497_3
22399177010497,CMS2,22399177010497_4
22399179010497,CHS1,22399179010497_1
22399179010497,CHS1,22399179010497_2
22399179010497,CHS1,22399179010497_4
22399179010497,CHS1,22399179010497_3
22399196010497,CDS7,22399196010497_1
22399196010497,CDS7,22399196010497_2
22399196010497,CDS7,22399196010497_3
22399196010497,CDS7,22399196010497_4
22399197010497,CDG1,22399197010497_1
22399197010497,CDG1,22399197010497_2
22399197010497,CDG1,22399197010497_3
22399197010497,CDG1,22399197010497_4
22399198010497,CDS6,22399198010497_1
22399198010497,CDS6,22399198010497_2
22399198010497,CDS6,22399198010497_3
22399198010497,CDS6,22399198010497_4
22399199010497,CDS8,22399199010497_1
22399199010497,CDS8,22399199010497_2
22399199010497,CDS8,22399199010497_3
22399199010497,CDS8,22399199010497_4
22399200010497,CDS6,22399200010497_2
22399200010497,CDS6,22399200010497_3
22399200010497,CDS6,22399200010497_4
22399200010497,CDS6,22399200010497_1
22399202010497,CDG3,22399202010497_2
22399202010497,CDG3,22399202010497_3
22399202010497,CDG3,22399202010497_4
22399202010497,CDG3,22399202010497_1
22399204010497,CDS6,22399204010497_1
22399204010497,CDS6,22399204010497_2
22399204010497,CDS6,22399204010497_3
22399204010497,CDS6,22399204010497_4
22399205010497,CES3,22399205010497_1
22399205010497,CES3,22399205010497_2
22399205010497,CES3,22399205010497_3
22399205010497,CES3,22399205010497_4
22399211010497,CES3,22399211010497_1
22399211010497,CES3,22399211010497_2
22399211010497,CES3,22399211010497_3
22399211010497,CES3,22399211010497_4
22399216010497,CEG3,22399216010497_1
22399216010497,CEG3,22399216010497_2
22399216010497,CEG3,22399216010497_3
22399216010497,CEG3,22399216010497_4
22399217010497,CDS6,22399217010497_1
22399217010497,CDS6,22399217010497_2
22399217010497,CDS6,22399217010497_3
22399217010497,CDS6,22399217010497_4
22399218010497,CES4,22399218010497_1
22399218010497,CES4,22399218010497_2
22399218010497,CES4,22399218010497_3
22399218010497,CES4,22399218010497_4
22399220010497,CDS4,22399220010497_1
22399220010497,CDS4,22399220010497_3
22399220010497,CDS4,22399220010497_4
22399220010497,CDS4,22399220010497_2
22399221010497,CEG3,22399221010497_2
22399221010497,CEG3,22399221010497_3
22399221010497,CEG3,22399221010497_4
22399221010497,CEG3,22399221010497_1
22399222010497,CES4,22399222010497_1
22399222010497,CES4,22399222010497_2
22399222010497,CES4,22399222010497_3
22399222010497,CES4,22399222010497_4
22399223010497,CDS4,22399223010497_1
22399223010497,CDS4,22399223010497_3
22399223010497,CDS4,22399223010497_4
22399223010497,CDS4,22399223010497_2
22399224010497,CDG1,22399224010497_1
22399224010497,CDG1,22399224010497_2
22399224010497,CDG1,22399224010497_3
22399224010497,CDG1,22399224010497_4
22399225010497,CDS7,22399225010497_1
22399225010497,CDS7,22399225010497_2
22399225010497,CDS7,22399225010497_3
