CN,LAT,LON
24153351010900,46.869974,-120.489998
24153362010900,46.836056,-120.301933
24153373010900,46.888657,-120.14069
24153384010900,46.986751,-120.658532
24153398010900,46.982713,-120.87793
24153533010900,46.998992,-120.336445
24153544010900,47.026139,-120.515477
24153555010900,47.068399,-120.940831
24153826010900,47.054045,-120.16393
24153837010900,47.098149,-121.048694
24154066010900,47.142614,-121.239364
24154254010900,47.132429,-120.722335
24154268010900,47.179693,-120.882773
24154282010900,47.174298,-120.354225
24154415010900,47.174017,-120.512291
24154604010900,47.18326,-120.018066
24154615010900,47.213024,-120.220622
24154669010900,47.318087,-121.261606
24154980010900,47.283844,-121.077167
24155165010900,47.311217,-120.946391
24155367010900,47.313116,-120.71225
24155744010900,47.419276,-121.119147
24156119010900,47.464121,-121.298592
24156401010900,47.485525,-120.965955
24156597010900,47.58887,-121.154217
24156611010900,45.635584,-121.129031
24156625010900,45.695303,-121.017337
22398184010497,47.771242,-120.482857
22398185010497,48.010838,-120.17671
22398186010497,47.88475,-121.058265
22398187010497,47.692648,-120.221261
22398188010497,47.818497,-120.439889
22398189010497,47.719476,-120.265152
22398190010497,47.873846,-120.504291
22398191010497,47.901023,-120.435578
22398192010497,47.871931,-120.649582
22398193010497,47.401663,-120.385787
22398194010497,47.975229,-120.756324
22398195010497,47.68175,-120.74593
22398196010497,47.909907,-120.24508
22398197010497,47.869583,-120.554193
22398198010497,47.767779,-120.509851
22398199010497,47.748782,-120.803553
22398200010497,47.945539,-120.588058
22398201010497,47.645021,-120.44487
22398202010497,48.116015,-120.321555
22398203010497,47.792756,-120.594727
22398204010497,47.92279,-122.958977
22398205010497,48.08677,-124.058074
22398206010497,47.94905,-123.065168
22398207010497,48.085821,-123.955209
24183298010900,47.07776,-121.946422
24183554010900,47.072713,-121.377836
24183904010900,47.107095,-121.604464
24184020010900,47.143149,-122.470401
24184034010900,47.207224,-122.111032
24184172010900,47.207622,-122.326211
24184186010900,47.340405,-122.69595
24184197010900,48.47943,-122.955661
24184208010900,48.578596,-123.145834
24184344010900,48.606992,-122.802304
24184556010900,48.318588,-122.362153
24184569010900,48.353169,-122.019133
24184758010900,48.350782,-121.637921
24185085010900,48.408105,-121.845518
24185372010900,48.433393,-122.486949
24185386010900,48.453461,-122.464404
24185402010900,48.455601,-122.393495
24185416010900,48.444755,-121.119695
24185687010900,48.506729,-122.614762
24185701010900,48.506293,-122.010226
24185902010900,48.552435,-122.238085
24185970010900,48.526974,-121.689373
24186143010900,48.544099,-121.233153
24186246010900,48.556295,-121.86378
24186459010900,48.553947,-121.332446
24186703010900,48.575917,-121.477256
24187119010900,48.60299,-121.161618
24187134010900,48.59015,-120.938855
24187148010900,48.641853,-122.435301
24187325010900,45.696585,-122.202962
24187532010900,45.748489,-121.864432
24187755010900,45.749743,-122.071966
24187984010900,45.794152,-121.697637
24188372010900,45.875483,-122.222763
24188643010900,45.890183,-121.907419
24188988010900,45.926966,-122.080957
24189628010900,45.937924,-121.720424
24189910010900,46.098671,-122.089492
24190100010900,46.045782,-121.898021
24190530010900,46.093627,-121.54673
24190837010900,46.239567,-121.971594
24191159010900,46.245999,-122.106178
24191349010900,46.2333,-121.614063
22398360010497,48.185452,-121.490599
22398361010497,48.236507,-121.258519
22398362010497,47.863286,-121.384973
22398363010497,48.090029,-121.827556
22398364010497,48.256056,-121.447676
22398365010497,48.900739,-118.033082
22398366010497,48.945007,-117.991035
22398367010497,48.978152,-118.137932
22398368010497,48.640048,-117.724341
22398369010497,48.728168,-121.586528
22398370010497,48.823024,-121.910983
22398371010497,48.948058,-121.798258
22398372010497,48.997056,-121.918796
22398373010497,48.774479,-121.954824
22398374010497,48.874692,-121.769114
22398375010497,48.748724,-121.590068
22398376010497,46.092285,-121.508036
24516663010900,45.660278,-122.492803
24516680010900,45.622605,-122.326733
24516839010900,45.756674,-122.711457
24516867010900,45.808045,-122.349906
24517064010900,45.800452,-122.556955
24517081010900,45.900876,-122.705605
24517124010900,45.953825,-122.427148
24517310010900,45.949127,-122.570067
24517327010900,46.085177,-117.90413
24517649010900,46.124873,-117.721437
24517958010900,46.234242,-117.914554
24518100010900,46.289026,-117.773749
24518285010900,46.400117,-117.957989
24518298010900,46.431597,-118.127677
24518311010900,46.447856,-117.775793
24518324010900,46.560463,-117.965121
24518337010900,46.099695,-122.918939
24518458010900,46.146241,-122.565285
24518635010900,46.092545,-122.42508
24518845010900,46.15048,-122.255392
24519074010900,46.203309,-123.16158
24519265010900,46.255253,-122.768521
24519282010900,46.240672000000004,-122.984014
24519496010900,46.275821,-122.45991
24519727010900,46.300247,-122.645092
24519906010900,46.349181,-122.295027
24520072010900,46.34362,-123.171275
24520296010900,47.409991,-120.190887
24520309010900,47.468415,-120.014843
24520322010900,47.485928,-119.669625
24520335010900,47.566612,-120.230944
24520358010900,47.593373,-119.867255
24520371010900,47.631584,-120.051913
24520384010900,47.620955,-119.512872
24520397010900,47.652117,-119.695952
24520410010900,47.664828,-119.339755
24520423010900,47.759575,-119.881023
24520439010900,47.807006,-119.722424
24520452010900,47.779614,-119.526507
24520465010900,47.832748,-119.365208
24211401010900,46.856048,-120.697809
24211416010900,46.920947,-121.38119
24211430010900,46.973011,-121.236473
26378874010900,48.25832,-123.079726
26378895010900,48.282839,-123.253437
26378912010900,48.12597,-123.218463
26378929010900,48.094734,-123.038377
26378946010900,48.220492,-123.42563
26378963010900,48.19019,-123.786668
26378980010900,48.317567,-124.186562
26378997010900,48.215987,-123.975979
26379014010900,48.437647,-124.57759
26379031010900,48.335322,-124.37128
26379048010900,48.45644,-124.76563
26379065010900,48.300582,-124.718777
26379082010900,47.31786,-124.299131
26379099010900,47.160278,-124.255361
26379116010900,47.001216,-124.222951
26379133010900,46.840132,-124.186268
26379150010900,47.861514,-122.447815
26379167010900,47.959562,-122.651655
26379184010900,48.308827,-122.91268
26379201010900,48.125128,-122.689931
26379218010900,48.146182,-122.86505
24075,48.274059,-118.334717
24076,48.326004,-118.400841
24078,48.274612,-118.584175
24080,48.314888,-118.730301
24081,48.060711,-118.807518
24083,48.235168,-118.731964
24085,48.224331,-118.54557
24086,48.680168,-118.777802
24088,48.038776,-118.489449
24090,48.261559,-118.19471
24091,47.953766,-118.731674
24093,48.356834,-118.439735
24095,48.180992,-118.568069
24096,48.13266,-118.730568
24097,48.357121,-118.250832
22398208010497,48.109804,-124.14345
22398209010497,47.901407,-122.954988
22398210010497,46.167184,-122.252986
22398211010497,48.760172,-118.374026
22398212010497,48.937092,-118.329333
22398213010497,48.665323,-118.460489
22398214010497,48.635465,-118.202526
22398215010497,48.529013,-118.69931
22398216010497,48.803665,-118.711819
22398217010497,48.793644,-118.383381
22398218010497,48.513305,-118.3305
22398219010497,48.597028,-118.44136
22398220010497,48.866193,-118.375268
22398221010497,48.786508,-118.340052
22398222010497,48.818907,-118.492627
22398223010497,48.830189,-118.221185
22398224010497,48.517312,-118.25789
22398225010497,48.671598,-118.543818
22398226010497,47.430317,-123.863863
22398227010497,47.481381,-123.577318
22398228010497,47.398132,-123.757266
22398229010497,47.422289,-123.639028
22398230010497,47.35212,-123.578348
22398231010497,47.456547,-123.548923
22398232010497,47.631449,-122.997733
22398233010497,47.569231,-123.945053
22398234010497,47.663515,-121.393551
22398235010497,47.516134,-121.461073
24156639010900,45.782842,-121.495792
24156826010900,45.737107,-120.305206
24156837010900,45.775266,-121.150794
24157026010900,45.843214,-120.859283
24157040010900,45.835523,-121.019609
24157054010900,45.83801,-120.52596
24157067010900,45.887625,-120.654927
24157081010900,45.895941,-120.307595
24157095010900,45.874773,-120.194062
24157109010900,45.921648,-121.559004
24157322010900,45.914556,-119.988401
24157333010900,45.983492,-121.363289
24157483010900,45.960052,-121.226822
24157666010900,46.016266,-121.048934
24157821010900,45.991194,-120.856306
24157971010900,45.985666,-120.511808
24158154010900,46.036165,-120.727092
24158325010900,46.014471,-120.195357
24158339010900,46.041198,-120.391493
24158488010900,46.397588,-122.492985
24158617010900,46.393573,-121.962616
24159044010900,46.437297,-121.820858
24159360010900,46.414998,-121.642553
24159666010900,46.459456,-123.043349
24159855010900,46.488796,-121.47215
24160135010900,46.487315,-123.240932
24160339010900,46.511087,-122.891635
24160442010900,46.489892,-122.717296
24160710010900,46.548481,-122.534509
24160723010900,46.491762,-122.368502
24160953010900,46.534104,-121.997017
22398377010497,46.631332,-121.208286
22398378010497,46.950639,-121.207059
22398379010497,46.844231,-120.914779
22398380010497,46.387726,-121.499568
22398381010497,46.850038,-121.064618
22398382010497,46.947167,-121.163624
22398383010497,47.067846,-121.346064
22398384010497,46.60525,-121.287268
22398397010497,47.405011,-120.464309
22398402010497,47.458373,-120.606307
22398469010497,47.338434,-120.933019
22398470010497,47.441465,-121.081257
22398477010497,47.091081,-120.945804
22398479010497,47.118837,-121.344645
22398506010497,48.554468,-120.484122
22398509010497,48.160276,-120.352458
22398519010497,48.591621,-119.701165
22398520010497,48.661538,-120.728105
22398533010497,48.661101,-120.701536
22398542010497,48.937491,-117.251006
22398543010497,48.907876,-117.242918
22398546010497,48.936172,-117.288195
22398548010497,48.899003,-117.105851
22398550010497,48.375606,-117.453346
22398626010497,48.69046,-120.76193
22398631010497,47.045075,-121.299665
30826325020004,47.292326,-121.036318
30826326020004,48.722759,-121.624024
30826327020004,48.217707,-120.637383
30826328020004,48.159567,-120.384995
30826329020004,46.242919,-122.145481
30826330020004,48.869604,-117.469657
30826408020004,46.15888,-117.466902
30826409020004,48.440245,-117.183212
30826410020004,47.326835,-120.497811
30826411020004,46.482304,-121.396018
30826412020004,48.661182,-120.910443
30826413020004,48.21983,-120.756372
30826414020004,47.847793,-120.802284
30826415020004,46.558668,-121.781483
30826416020004,48.932763,-120.943631
13229216010497,47.966031,-123.1849
13229700010497,47.988292,-124.102919
13229953010497,46.045867,-117.60747
13230130010497,46.388136,-122.169526
13384702010497,47.428243,-123.257907
24163874010900,47.776245,-118.859912
24163885010900,47.7622,-118.321723
24164053010900,47.797224,-118.51233
24164067010900,47.808941,-117.963921
24164204010900,47.813317,-118.177901
24164218010900,47.906019,-118.689818
24164232010900,47.129643,-123.384083
24164450010900,47.177787,-123.012265
24164617010900,47.277626,-123.382652
24164825010900,47.27311,-122.866401
24164989010900,47.324091,-123.07934
24165155010900,47.454302,-123.436229
24165450010900,47.455399,-122.896892
24165566010900,47.469646,-123.077289
24165577010900,47.572838,-123.246916
22398462010497,47.152193,-121.517483
22398463010497,47.199875,-121.402665
22398464010497,47.766542,-121.620284
22398465010497,47.614025,-121.577102
22398466010497,47.144778,-121.33886
22398467010497,47.566872,-121.541799
22398468010497,47.291465,-121.195399
22398471010497,47.328308,-120.678094
22398472010497,47.379234,-120.794931
22398473010497,47.462275,-120.971701
22398474010497,47.221518,-121.307491
22398475010497,47.203272,-120.613292
22398476010497,47.177238,-120.574554
22398478010497,47.363056,-121.040271
22398480010497,47.437104,-121.183706
22398481010497,47.266351,-121.186813
22398482010497,47.390567,-120.975906
22398483010497,46.483866,-121.781557
22398484010497,46.610786,-121.568829
22398485010497,46.53558,-121.711242
22398486010497,46.705016,-121.497454
22398487010497,46.655245,-121.455898
22398488010497,46.725696,-121.495044
22398489010497,46.712053,-121.85525
22398490010497,46.416058,-122.069568
22398491010497,46.482602,-121.570662
22398492010497,46.40786,-121.785072
22398493010497,46.614933,-121.750531
22398494010497,46.419277,-122.149
22398495010497,46.489006,-121.925458
22398496010497,46.441128,-121.648667
22398497010497,46.663874,-122.325034
22398498010497,47.604713,-123.210439
22398499010497,47.401202,-123.47167
22398500010497,47.355631,-123.363371
22398501010497,47.382079,-123.259937
22398502010497,47.525434,-123.213662
22398503010497,48.720684,-120.242837
22398504010497,48.277417,-120.165182
22398505010497,48.621662,-119.215787
22398507010497,48.659196,-120.504204
22398508010497,48.569857,-119.952949
22398510010497,48.105208,-120.092789
22398511010497,48.495428,-119.927087
22398512010497,48.5505,-119.211424
22398513010497,48.517375,-119.963035
22398514010497,48.659613,-120.62268
22398515010497,48.445558,-120.045018
22398516010497,48.620203,-120.029306
22398517010497,48.698671,-120.202368
22398518010497,48.959623,-118.962842
22398521010497,48.789324,-119.191607
22398522010497,48.643391,-119.955028
22398523010497,48.3115,-120.224244
22398524010497,48.659273,-120.550871
22398525010497,48.637481,-119.846327
22398526010497,48.455238,-120.374611
22398527010497,48.592193,-118.926605
22398528010497,48.336313,-120.263123
24099,48.14127,-118.780296
24101,48.098774,-118.375824
24102,48.131554,-118.560562
24104,48.143494,-118.424454
24107,48.078773,-118.259438
24108,48.178497,-118.670013
24110,48.136276,-118.472504
24112,48.120163,-118.621956
24113,48.210999,-118.662514
24115,48.307102,-118.794472
24117,48.054604,-118.640846
24118,48.088776,-118.555
24120,48.034882,-118.434723
24122,48.061836,-118.289986
24123,48.037109,-118.425552
24124,48.244892,-118.347229
24161169010900,46.568796,-122.198729
24161339010900,46.559969,-121.680676
24161538010900,46.632915,-123.07009
24161552010900,46.585822,-121.819639
24161771010900,46.643218,-123.242119
24161954010900,46.635037,-123.167141
24161971010900,46.627793,-122.726429
24162189010900,46.630546,-121.533836
24162423010900,46.678795,-122.908968
24162608010900,46.665743,-122.392703
24162878010900,46.701969,-122.052887
24163060010900,46.727698,-122.223721
24163243010900,46.740735,-121.713541
24163404010900,46.736592,-121.930824
24163423010900,46.790234,-123.307477
24163660010900,47.264914,-118.617421
24163671010900,47.293868,-118.795314
24163682010900,47.277086,-118.26563
24163693010900,47.3079,-118.438508
24163704010900,47.297518,-117.912875
24163715010900,47.334277,-118.091625
24163726010900,47.426966,-118.638814
24163737010900,47.459163,-118.81707
24163748010900,47.446571,-118.279373
24163759010900,47.459618,-117.932936
24163770010900,47.492352,-118.111821
