OID_,CN,LAT,LON
4273,216958142020004.000000000000000,47.195405999999998,-121.517396000000005
4274,22399088010497.000000000000000,47.875779000000001,-120.807744999999997
4275,22399089010497.000000000000000,48.055064999999999,-120.163831000000002
4276,22399090010497.000000000000000,47.351864999999997,-120.462693000000002
4277,22399091010497.000000000000000,47.889913000000000,-120.368143000000003
4278,22399092010497.000000000000000,47.571216000000000,-120.299085000000005
4279,22399093010497.000000000000000,47.824829000000001,-120.695047000000002
4280,22399094010497.000000000000000,47.598793999999998,-120.373732000000004
4281,22399095010497.000000000000000,48.045926000000001,-120.571614999999994
4282,22399096010497.000000000000000,47.895107000000003,-120.511127999999999
4283,22399097010497.000000000000000,47.947375999999998,-120.796955999999994
4284,22399098010497.000000000000000,48.039976000000003,-120.642934999999994
4285,22399099010497.000000000000000,47.924712999999997,-120.954896000000005
4286,22399100010497.000000000000000,48.115994999999998,-120.577038000000002
4287,22399101010497.000000000000000,48.031936000000002,-120.128854000000004
4288,22399102010497.000000000000000,47.551524000000001,-120.757627999999997
4289,22399103010497.000000000000000,47.576967000000003,-120.846902000000000
4290,22399104010497.000000000000000,47.732601000000003,-121.068882000000002
4291,22399105010497.000000000000000,47.404592999999998,-120.607814000000005
4292,22399106010497.000000000000000,47.826543999999998,-120.592725999999999
4293,22399107010497.000000000000000,48.015146000000001,-120.583044999999998
4294,22399108010497.000000000000000,47.941755999999998,-120.436639000000000
4295,12999481010497.000000000000000,48.456054999999999,-121.722483999999994
4296,12999978010497.000000000000000,48.481955999999997,-121.365960999999999
4297,12999992010497.000000000000000,48.501500000000000,-121.590796999999995
4298,13000830010497.000000000000000,48.556721000000003,-120.857714999999999
4299,13000845010497.000000000000000,48.603869000000003,-121.798102000000000
4300,13007258010497.000000000000000,47.813688999999997,-121.632801000000001
4301,13007443010497.000000000000000,47.815742000000000,-121.784969000000004
4302,13007942010497.000000000000000,47.907024999999997,-121.421169000000006
4303,13008009010497.000000000000000,48.000349999999997,-121.835832999999994
4304,13008271010497.000000000000000,47.956502999999998,-121.634557000000001
4305,13008616010497.000000000000000,48.006667000000000,-121.273216000000005
4306,13008955010497.000000000000000,48.011287000000003,-121.454729999999998
4307,13009244010497.000000000000000,48.139935999999999,-121.706202000000005
4308,13009646010497.000000000000000,47.821643999999999,-121.724350999999999
4309,13009978010497.000000000000000,48.156266000000002,-121.346260000000001
4310,13010567010497.000000000000000,48.200122000000000,-121.115206000000001
4311,24539171010900.000000000000000,47.231769999999997,-120.508015999999998
4312,24539568010900.000000000000000,47.257184000000002,-120.726544000000004
4313,24539823010900.000000000000000,47.369078000000002,-121.440764999999999
4314,24540114010900.000000000000000,47.342261000000001,-121.217270999999997
4315,24540463010900.000000000000000,47.321848000000003,-120.792704999999998
4316,24540867010900.000000000000000,47.360090999999997,-120.863816000000000
4317,24541115010900.000000000000000,47.508392999999998,-121.288342999999998
4318,24541130010900.000000000000000,47.556460000000001,-121.083509000000006
4319,15344259010497.000000000000000,47.415894000000002,-120.124493000000001
4320,15344274010497.000000000000000,47.471080999999998,-119.946591999999995
4321,15344288010497.000000000000000,47.442928000000002,-119.776902000000007
4322,15344303010497.000000000000000,47.494098999999999,-119.594283000000004
4323,15344318010497.000000000000000,47.580492999999997,-120.138773999999998
4324,15344333010497.000000000000000,47.604069000000003,-119.790637000000004
4325,15344348010497.000000000000000,47.632885000000002,-119.980532999999994
4326,15344363010497.000000000000000,47.629198000000002,-119.437357000000006
4327,15344378010497.000000000000000,47.654390999999997,-119.622353000000004
4328,15344392010497.000000000000000,47.743448000000001,-120.168261999999999
4329,15344407010497.000000000000000,47.765210000000003,-119.820421999999994
4330,15344422010497.000000000000000,47.811270999999998,-119.652619000000001
4331,15344437010497.000000000000000,47.793571000000000,-119.464650000000006
4332,15344452010497.000000000000000,47.842526999999997,-119.293981000000002
4333,15344467010497.000000000000000,47.931268000000003,-119.819806000000000
4334,15344481010497.000000000000000,47.945822000000000,-119.490846000000005
4335,15344496010497.000000000000000,47.973244999999999,-119.669383999999994
4336,15344511010497.000000000000000,47.969867999999998,-119.133675999999994
4337,15344526010497.000000000000000,47.997788999999997,-119.318175999999994
4338,15344898010497.000000000000000,46.829135000000001,-119.851550000000003
4339,15344927010497.000000000000000,46.990026000000000,-119.872894000000002
4340,13010748010497.000000000000000,48.292442999999999,-121.709636000000003
4341,15342683010497.000000000000000,47.277931000000002,-122.215176999999997
4342,15342713010497.000000000000000,47.622723999999998,-122.003686999999999
4343,15342728010497.000000000000000,47.622464999999998,-121.929013999999995
4344,15342742010497.000000000000000,47.645581999999997,-122.120687000000004
4345,15341633010497.000000000000000,48.806739000000000,-121.639967999999996
4346,15341647010497.000000000000000,48.792003000000001,-121.413430000000005
4347,15341661010497.000000000000000,48.839666000000001,-121.268396999999993
4348,15344942010497.000000000000000,46.959716999999998,-119.698425000000000
4349,15344957010497.000000000000000,47.018245000000000,-119.982363000000007
4350,15345016010497.000000000000000,47.122394999999997,-119.711172000000005
4351,15345031010497.000000000000000,47.141520000000000,-119.898820000000001
4352,15345061010497.000000000000000,47.164940000000001,-119.558847999999998
4353,15345106010497.000000000000000,47.280172000000000,-119.745050000000006
4354,15345121010497.000000000000000,47.311261000000002,-119.926616999999993
4355,15345136010497.000000000000000,47.331958999999998,-119.572726000000003
4356,15345256010497.000000000000000,47.675207999999998,-119.271203999999997
4357,22398963010497.000000000000000,48.646895000000001,-120.067948999999999
4358,22398964010497.000000000000000,48.474120999999997,-120.043891000000002
4359,22398965010497.000000000000000,48.431215000000002,-120.403541000000004
4360,22398966010497.000000000000000,48.919913999999999,-119.307890999999998
4361,22398967010497.000000000000000,48.489136999999999,-119.815202999999997
4362,22398968010497.000000000000000,48.745826999999998,-119.982228000000006
4363,22398969010497.000000000000000,48.712136000000001,-120.659840000000003
4364,22398970010497.000000000000000,48.610812000000003,-120.696866999999997
4365,22398971010497.000000000000000,48.648183000000003,-120.436601999999993
4366,22398972010497.000000000000000,48.535558999999999,-120.627300000000005
4367,22398973010497.000000000000000,48.157311000000000,-120.165643000000003
4368,22398975010497.000000000000000,48.162655000000001,-120.130756000000005
4369,22398976010497.000000000000000,48.545558000000000,-120.028740999999997
4370,22398977010497.000000000000000,48.819141000000002,-120.023325000000000
4371,22398978010497.000000000000000,48.692850999999997,-120.067397000000000
4372,22398979010497.000000000000000,48.664799000000002,-119.948843999999994
4373,22398980010497.000000000000000,48.188653000000002,-120.344050999999993
4374,22398981010497.000000000000000,48.447876000000001,-119.995435999999998
4375,22398982010497.000000000000000,48.641252000000001,-118.913996999999995
4376,22398983010497.000000000000000,48.608826999999998,-120.402334999999994
4377,22398984010497.000000000000000,48.583064999999998,-120.554952999999998
4378,22398985010497.000000000000000,48.696250999999997,-120.131677999999994
4379,22398986010497.000000000000000,48.837138000000003,-119.946394999999995
4380,22398987010497.000000000000000,48.721685999999998,-119.166702999999998
4381,22398988010497.000000000000000,48.347999000000002,-119.934815999999998
4382,22398989010497.000000000000000,48.232833999999997,-120.276529999999994
4383,22399004010497.000000000000000,47.026138000000003,-121.697937999999994
4384,22399006010497.000000000000000,47.078052000000000,-121.624910000000000
4385,22399007010497.000000000000000,47.058948000000001,-121.881281999999999
4386,22399008010497.000000000000000,48.423163000000002,-121.449471000000003
4387,22399009010497.000000000000000,48.415730000000003,-121.725634999999997
4388,22399011010497.000000000000000,48.405163000000002,-121.522886000000000
4389,22399012010497.000000000000000,48.379136000000003,-121.710801000000004
4390,22399013010497.000000000000000,48.601529999999997,-121.409379000000001
4391,22399014010497.000000000000000,48.452697999999998,-121.448003999999997
4392,22399015010497.000000000000000,48.435794999999999,-121.775068000000005
4393,22399016010497.000000000000000,48.571976999999997,-121.434185999999997
4394,22399048010497.000000000000000,47.886899000000000,-121.271576999999994
4395,22399049010497.000000000000000,47.786034000000001,-121.313855000000004
4396,22399050010497.000000000000000,47.839294000000002,-121.424108000000004
4397,22399051010497.000000000000000,48.224620999999999,-121.342860999999999
4398,22399052010497.000000000000000,47.785659000000003,-121.389229000000000
4399,22399053010497.000000000000000,48.134404000000004,-121.381044000000003
4400,22399054010497.000000000000000,48.184345000000000,-121.383463000000006
4401,22399055010497.000000000000000,48.158617000000000,-121.745373999999998
4402,22399056010497.000000000000000,47.782673000000003,-121.280233999999993
4403,22399057010497.000000000000000,48.252026999999998,-121.306438999999997
4404,22399058010497.000000000000000,48.033025000000002,-121.672467999999995
4405,22399059010497.000000000000000,48.179530999999997,-121.339146999999997
4406,22399070010497.000000000000000,48.776482999999999,-121.551167000000007
4407,25076199010900.000000000000000,47.915672999999998,-121.631630000000001
4408,25076378010900.000000000000000,47.909413999999998,-121.506264000000002
4409,25076393010900.000000000000000,47.959121000000003,-121.350166000000002
4410,25076424010900.000000000000000,47.991911000000002,-121.754352999999995
4411,25076638010900.000000000000000,48.021588999999999,-121.852455000000006
4412,25077311010900.000000000000000,48.061838000000002,-121.713408000000001
4413,25077628010900.000000000000000,48.151595000000000,-120.974648000000002
4414,25077876010900.000000000000000,48.200260000000000,-121.568511999999998
4415,25078257010900.000000000000000,48.270727000000001,-121.723673000000005
4416,25078480010900.000000000000000,48.275362999999999,-121.373204000000001
4417,25078802010900.000000000000000,48.250210000000003,-121.193723000000006
4418,25079127010900.000000000000000,48.292338000000001,-121.193828999999994
4419,12994639010497.000000000000000,46.578577000000003,-121.180684999999997
4420,12994872010497.000000000000000,46.532746000000003,-121.028874000000002
4421,12994987010497.000000000000000,46.679760999999999,-121.389168999999995
4422,12995357010497.000000000000000,46.704393000000003,-121.069856999999999
4423,12995584010497.000000000000000,46.723950000000002,-121.243758999999997
4424,12995862010497.000000000000000,46.830297999999999,-121.448753999999994
4425,12996220010497.000000000000000,46.873221999999998,-121.097297999999995
4426,12996530010497.000000000000000,46.901398999999998,-121.273905999999997
4427,12996920010497.000000000000000,46.866084999999998,-120.725840000000005
4428,12996941010497.000000000000000,46.917706000000003,-121.230907999999999
4429,12997185010497.000000000000000,47.072043000000001,-121.306084999999996
4430,12997981010497.000000000000000,48.312054000000003,-121.870170000000002
